Time Tag,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865
1712665087923 ,0.333257377,0.351906478,0.055217315,0.204186827,0.825134218,1.21170783,10.40356922,39.01063538,44.31032562,16.87945557,0.935873389,0.964491785,0.228904635,0.125307053,0.219046861,0.174445421
1712665088004 ,0.273920476,0.281027436,0.049626961,0.170232221,0.899597406,1.147910118,6.784358978,25.21747208,29.59153366,12.34072113,0.950339079,0.905217409,0.277089983,0.09555991,0.270781636,0.202371791
1712665088085 ,0.195770219,0.22081162,0.061455455,0.22566691,0.900375485,1.178074598,5.18697691,19.05391312,23.01865578,10.19637108,1.04209137,0.870395064,0.345668793,0.085143641,0.286810219,0.21249789
1712665088170 ,0.166694388,0.180175424,0.041325387,0.222689927,0.929232657,1.569468498,6.551311493,25.70296478,30.53585815,12.65655518,1.047849417,1.111806631,0.257314652,0.092543885,0.26696533,0.180220544
1712665088249 ,0.200341433,0.205827177,0.071642682,0.250699341,1.115692735,1.06573534,8.235082626,31.66720772,36.87953186,14.6911869,0.869386077,1.010213137,0.395193517,0.145924509,0.24961555,0.137064382
1712665088326 ,0.219991669,0.26089412,0.063307911,0.258470595,0.916537642,1.998448014,9.773529053,40.24076843,47.15313339,18.62530518,1.163045168,1.197462201,0.233422145,0.151777595,0.297650635,0.155916542
1712665088405 ,0.204189554,0.277377427,0.08341746,0.201586664,1.204817653,1.509444714,13.33126831,52.0677681,59.7826767,23.04057312,0.899869084,1.077325106,0.448659509,0.216459468,0.353122503,0.201581299
1712665088492 ,0.160070449,0.232703224,0.085341185,0.245997861,0.979095757,2.486451626,17.58972549,67.66336823,77.69689941,30.49492645,1.015893579,1.290693283,0.257915556,0.201441392,0.351473123,0.222152293
1712665088565 ,0.155349448,0.229030758,0.111012213,0.223062247,1.002070665,2.280835867,19.46934128,68.05737305,73.89289856,27.12324715,1.461566329,1.50927639,0.400000155,0.188098103,0.295656145,0.187126905
1712665088643 ,0.208994925,0.261234641,0.113519043,0.208911896,1.143879414,2.376144409,16.46476555,65.05299377,75.91013336,30.02087784,1.370398164,1.661732554,0.316305369,0.207121894,0.249177247,0.159835532
1712665088749 ,0.241741002,0.28745234,0.129763961,0.288414955,0.887875736,3.009883881,17.32403564,73.09677124,89.67337036,37.96753693,1.710257292,0.988384426,0.630087614,0.292492867,0.272504658,0.193049848
1712665088832 ,0.213026583,0.253837913,0.150187403,0.278642237,0.85663116,2.604135752,23.37970352,87.33666992,99.6211853,38.25405121,2.201598167,1.088891506,0.4224841,0.271016687,0.302166104,0.235144451
1712665088907 ,0.169583887,0.190007359,0.230842054,0.307609349,0.763678133,2.253873825,25.19442749,78.86654663,81.53089905,31.12906647,3.374032021,1.642121673,0.281522125,0.301760197,0.290030837,0.240802765
1712665088989 ,0.178560644,0.169857472,0.20552884,0.204501882,1.071557164,1.561799169,20.19760895,63.13050079,65.04543304,23.74326706,3.02692461,1.521055222,0.30424583,0.354027331,0.234542012,0.193790361
1712665089066 ,0.222182944,0.211023256,0.138636038,0.254207313,0.879724562,1.520775795,14.54790115,48.8733902,52.79398346,19.84297943,2.321618557,1.668491483,0.424729824,0.239916921,0.242523476,0.157536104
1712665089145 ,0.242066562,0.251736343,0.617265761,0.695374608,1.041110873,2.104598761,11.86061573,34.34613037,40.62965775,17.59717369,3.746687412,2.645230055,1.212439895,0.836761475,0.302749395,0.180145577
1712665089231 ,0.209196925,0.239101648,0.517581105,0.806763232,1.483446598,5.391325474,13.33387852,39.00131989,43.34538269,16.29782677,3.025654316,1.938720465,0.772210777,0.600211859,0.338924587,0.215717852
1712665089304 ,0.158137441,0.201185405,0.303896219,0.470953137,1.481302738,3.405251503,15.20714378,54.63700867,63.73815155,25.29417419,2.611420155,1.151919723,0.680585861,0.516886771,0.341492355,0.207383767
1712665089383 ,0.164203346,0.207091615,0.331778437,0.57219559,1.30257535,3.520621061,13.75832558,52.39194107,58.80373383,22.77576256,3.509413958,1.187358141,0.941518068,0.538127542,0.292342871,0.161765188
1712665089467 ,0.196456924,0.251096725,0.361037284,0.55389905,1.778166175,7.869217873,10.86902332,43.86286545,53.69861603,20.3468132,2.36152935,0.971553624,0.632342696,0.443524063,0.275916934,0.136995167
1712665089550 ,0.220732674,0.273109645,0.210974291,0.396912515,1.176026344,5.026030064,7.499241829,34.67572403,41.78061295,15.00430679,2.321835756,0.793045044,0.368806392,0.284699142,0.303349614,0.174279511
1712665089631 ,0.189221352,0.246558994,0.16447638,0.29998824,1.050967813,2.965488672,13.0988884,45.11041641,45.33126831,11.31767273,6.827897549,2.371051788,1.137975335,0.3711209,0.32473737,0.205203235
1712665089710 ,0.146094888,0.198575824,0.151966304,0.190372393,0.609367132,5.348768234,10.8336792,30.89699936,38.56251713,12.39850426,4.263907433,1.652266622,0.644247115,0.253070951,0.293071151,0.203691036
1712665089787 ,0.161857367,0.20760116,0.121529475,0.260458261,0.787368417,3.684963226,9.786532402,33.88414764,40.18943787,13.79539871,2.348629475,1.259268641,0.516059458,0.194624305,0.228245169,0.158472925
1712665089871 ,0.208697811,0.227809429,0.119453289,0.414790332,1.328702211,4.792675972,13.64044762,40.83398056,42.23909378,11.97998238,2.961066246,1.042567849,0.483456075,0.108280152,0.211898714,0.156121656
1712665089946 ,0.227796674,0.233405381,0.211353853,0.440725654,1.222237825,3.78245163,11.09384346,37.68412781,39.4697876,11.66311741,3.091885328,0.806227267,0.374526531,0.0713135,0.251788855,0.192541778
1712665090042 ,0.189176604,0.191944644,0.164499193,0.4469046,1.144987106,3.159790516,8.816367149,37.25327301,43.57739639,15.83907127,2.313694477,0.779283404,0.457964242,0.041540328,0.281377017,0.219566464
1712665090124 ,0.152445436,0.15272814,0.189075574,0.391808152,0.950148702,2.623308897,11.9514513,43.97343445,49.21179581,18.51305008,2.228542328,0.750935733,0.360484004,0.118362434,0.262420475,0.206517875
1712665090212 ,0.181942269,0.170700788,0.155181751,0.656814814,1.305372953,4.165524006,14.57100105,42.52310944,45.01226044,15.71467113,2.107136965,0.791698992,0.363087922,0.144808531,0.242679641,0.153680772
1712665090283 ,0.21762529,0.229375109,0.146466404,0.561112344,1.23060751,4.212462425,12.72387314,44.81404114,48.58006287,16.42519188,2.568462849,1.226522088,0.360157281,0.1796166,0.27350381,0.151339203
1712665090366 ,0.212950215,0.272652894,0.127655923,0.429767787,1.311580181,2.522170305,12.10877991,47.91438293,56.602108,23.37921906,3.503386974,1.2064991,0.493639231,0.188266397,0.334749103,0.184759527
1712665090445 ,0.171955168,0.244629562,0.136174738,0.38058278,0.956431389,3.437351227,13.25164795,59.01622772,73.44650269,32.27928162,4.502244949,1.972772002,0.380340576,0.240283206,0.362069309,0.205736786
1712665090526 ,0.142469555,0.213949531,0.472877771,0.829117298,1.158516407,4.969652176,19.4875679,57.73188019,64.3298645,27.70751953,4.8723979,1.749164104,0.403810233,0.334802479,0.329655737,0.186799914
1712665090605 ,0.18304199,0.245762229,0.42058754,0.672450781,1.309873819,4.20765543,13.43889427,45.94519806,58.17104721,29.1661644,5.17482233,1.075580597,0.79310739,0.236671969,0.276027501,0.143036127
1712665090686 ,0.226369143,0.281247795,0.333987951,0.678185523,1.179269075,7.926664352,26.80662155,48.67737961,44.45853043,19.85010719,3.057262182,1.036620975,0.686727405,0.191749021,0.267032713,0.164534688
1712665090763 ,0.22865288,0.279152393,0.221063614,0.413287073,1.295594454,6.309131622,17.87633514,36.72123337,35.15306091,15.8067522,3.55262804,0.932299018,0.412124872,0.101263955,0.304254234,0.217117712
1712665090843 ,0.1858612,0.218658984,0.186541885,0.52183044,1.103884935,3.837446451,11.11447334,24.17068291,31.1076889,19.87919617,6.183626175,1.063143492,0.562966347,0.083884299,0.305913359,0.247817457
1712665090926 ,0.169568449,0.18514064,0.264524221,0.416356266,1.018238306,2.486817837,13.56791306,39.10907745,44.5585022,21.13834572,3.611673832,0.969823182,0.453914404,0.11867328,0.263094097,0.214836538
1712665091006 ,0.21701169,0.205123454,0.191871122,0.368424922,0.761479437,2.143222332,9.071725845,31.10432816,34.75175476,14.13093376,2.166496515,0.931642175,0.368068457,0.130067006,0.225069016,0.17008096
1712665091086 ,0.255156517,0.24377203,0.256742388,0.478832245,1.36729753,2.391275644,12.76326561,39.68776703,45.08091736,19.57150078,2.572919369,0.801087976,0.424753517,0.159681886,0.274889797,0.187687665
1712665091165 ,0.246019095,0.260363936,0.437309444,0.559647739,1.310532808,3.329841137,16.41807175,46.60709763,47.61338043,17.16733551,2.502500057,0.671309888,0.341872007,0.35199821,0.337148488,0.235777199
1712665091247 ,0.198934391,0.219402149,0.34770155,0.403042227,1.299929619,2.519066811,12.10393715,35.43367004,39.00630188,16.04721451,2.133040428,0.939942241,0.490188777,0.237531558,0.36299777,0.252224147
1712665091348 ,0.190854013,0.206605136,0.245181739,0.404805034,1.00701046,2.026244164,8.100621223,26.79205704,29.89236069,11.77595901,1.471143603,0.843209267,0.353927165,0.129732937,0.324838519,0.21377176
1712665091427 ,0.225450307,0.254686594,0.175278857,0.302741826,0.907930076,1.488167286,7.618422031,25.75097466,26.66577148,10.42912388,1.89902997,1.372852087,0.476998389,0.090617612,0.295286685,0.156987906
1712665091505 ,0.226417944,0.303231597,0.158521712,0.158655286,1.206916451,0.805766106,8.185202599,29.46390533,44.86074448,29.85824013,8.848861694,2.142603159,0.588033795,0.098572493,0.329503864,0.154290915
1712665091582 ,0.239751726,0.319558799,1.213431835,2.633161306,6.138682365,12.91873741,28.22672844,43.00226593,37.93134308,18.75018311,6.182073116,1.396716237,0.504074335,0.145883083,0.35136956,0.213685721
1712665091667 ,0.162780032,0.247473851,0.808856845,1.816215158,3.781561852,9.408434868,17.75195503,26.45553017,24.83563614,12.14992237,4.866936207,0.758749306,0.466531098,0.107341126,0.306817412,0.196640164
1712665091748 ,0.135812178,0.307789207,0.435258627,1.029915094,2.315560341,5.211194515,10.83901405,20.0341053,19.71061325,8.423840523,2.61700654,0.755581379,0.379853725,0.07827048,0.231572688,0.2030195
1712665091827 ,0.211310983,0.343380272,0.235692814,0.628362536,1.536436558,3.229711056,7.430114269,18.48057175,19.76112747,7.985708237,1.869356632,0.804976821,0.31373775,0.070498288,0.195605844,0.239492968
1712665091906 ,0.26422447,0.34215185,0.143080518,0.396032691,1.169403791,2.250553608,6.420497894,19.44504547,21.23816299,8.262091637,1.287803888,0.780066848,0.305032164,0.085630387,0.258149445,0.266689569
1712665091988 ,0.234391809,0.284770548,0.087741025,0.304250926,1.027818561,1.547587276,5.876042366,19.85451126,22.0567131,8.329298019,1.128929377,0.782560825,0.265586019,0.081371218,0.317595273,0.288710058
1712665092063 ,0.247122407,0.400490731,0.052468061,0.250118166,0.874725342,1.558087587,5.700076103,20.91638756,23.3204422,8.738656998,0.940208554,0.778603017,0.277538121,0.06472943,0.312014759,0.379541636
1712665092146 ,0.18016699,0.425409168,0.055441834,0.200694039,0.901147604,0.988327622,5.803459167,21.22277451,23.99931335,9.116018295,0.882848442,0.743026435,0.274316698,0.072855026,0.375340015,0.339990199
1712665092232 ,0.48143971,0.368025184,0.050248425,0.198456451,0.780829012,1.337985039,5.640846729,21.89306831,24.75070572,9.284891129,0.842598557,0.775516212,0.260717392,0.084149152,0.281342506,0.266397715
1712665092303 ,0.32712549,0.311297834,0.073621944,0.187414363,0.832365274,0.853495777,6.038601875,22.33663559,25.09561348,9.386156082,0.799627662,0.759795606,0.280086219,0.094277561,0.337837815,0.319571167
1712665092383 ,0.472355127,0.230099142,0.055557564,0.184725165,0.758248568,1.200230598,5.955306053,22.6683197,25.32985497,9.371097565,0.865856111,0.761244774,0.245804578,0.0944691,0.191726938,0.555378675
1712665092470 ,0.340415478,0.388120919,0.039823469,0.168116599,0.811849713,0.97443223,6.128149986,22.82167435,25.59592819,9.632474899,0.679731309,0.733014226,0.282264262,0.07295344,0.403279632,0.395035416
1712665092570 ,0.401612669,0.33914578,0.036286533,0.153229937,0.756601393,1.146436453,5.976080894,22.70861816,25.47721863,9.38307476,0.853198767,0.746966124,0.223190591,0.062691748,0.359481037,0.283222854
1712665092646 ,0.304868698,0.320818484,0.060781486,0.163119137,0.746098042,1.192688942,6.127628326,23.1423378,25.93113708,9.647684097,0.635280609,0.707320094,0.278796792,0.070640326,0.263387203,0.294376045
1712665092726 ,0.354558647,0.377551615,0.067950457,0.164389789,0.755313337,1.090460777,6.484679222,24.07339096,26.83752823,9.739238739,0.884931326,0.754065216,0.205724269,0.07302428,0.300039589,0.311317503
1712665092809 ,0.335688233,0.302254558,0.061613858,0.161174417,0.714759231,1.243716955,6.746372223,25.11021042,27.73294449,10.14537239,0.579272509,0.694340825,0.266959101,0.096437529,0.327136159,0.318705022
1712665092886 ,0.218112588,0.200558603,0.053649217,0.179098278,0.763027787,0.937701583,7.103245735,25.53938293,27.98372269,9.977739334,0.897371054,0.711358786,0.1981823,0.086257622,0.341524541,0.285365909
1712665092964 ,0.358185828,0.430671662,0.046411797,0.180630624,0.681637526,1.252371907,6.843035698,25.27239609,27.71301651,10.06019497,0.664500654,0.678179204,0.238849998,0.089772537,0.356094241,0.234438032
1712665093042 ,0.446516275,0.408895135,0.050108775,0.183475003,0.75958693,0.802279592,7.015627384,24.55537796,26.58874321,9.343822479,0.922135234,0.711962938,0.225971997,0.070065133,0.406326026,0.23209697
1712665093122 ,0.280119151,0.521043837,0.027374411,0.149911493,0.711750746,1.143889427,6.625419617,23.59143829,25.25153351,8.823023796,0.88547802,0.695344687,0.244170874,0.080002949,0.51379025,0.26769495
1712665093210 ,0.294802397,0.354369015,0.060359083,0.165839553,0.785268962,0.759482026,6.377829552,22.22073746,23.8838501,8.416543961,0.870768905,0.73440814,0.247652411,0.080057248,0.400269181,0.322952658
1712665093291 ,0.233724922,0.280529797,0.067438044,0.107999869,0.800426126,1.314149141,7.333461285,23.96790886,23.14788437,6.263757706,1.471715927,0.65702343,0.395605862,0.191548675,0.28837508,0.303952932
1712665093366 ,0.511887372,0.533330083,0.130270272,0.352097094,1.660964489,2.634977341,8.58659935,36.44575882,41.23032379,14.10297394,1.801859379,1.394719958,1.13274014,0.302449703,0.25943312,0.185015306
1712665093449 ,0.382695436,0.408891022,0.181384414,0.312244594,1.281280518,3.12758112,13.05539417,51.20187378,56.35448074,19.34838486,2.025251865,1.152245879,0.593282342,0.273901582,0.71587044,0.784652472
1712665093529 ,0.30659464,0.459645241,0.169466823,0.222425312,1.269841909,2.436511755,13.87954521,57.25084686,65.6794281,24.55825806,1.408592343,0.919965863,0.640772223,0.298590422,0.6810323,0.448362738
1712665093607 ,0.232869476,0.326785296,0.145794064,0.219294459,0.978162885,2.63882494,15.29232883,62.80828476,72.63555145,27.68210983,1.505042076,1.031775236,0.388268799,0.273349553,0.570489049,0.36008203
1712665093682 ,0.181198478,0.385659337,0.113500707,0.181576699,1.00865674,2.148787022,19.20994377,69.58818054,75.80326843,27.0222702,1.277938843,1.000152349,0.415070295,0.247486785,0.492893785,0.270415992
1712665093766 ,0.165072531,0.484142274,0.184898809,0.176533908,1.105900288,1.752370358,26.07175446,81.22781372,82.36618042,27.09703255,2.041553259,0.904127598,0.304578274,0.197028339,0.372680813,0.142213434
1712665093869 ,0.137422428,0.423925281,0.17651318,0.217180699,1.280951023,1.297771454,23.49834824,76.09208679,79.6037674,27.21818542,2.600884914,0.81729728,0.402732253,0.256284654,0.253585696,0.185060143
1712665093945 ,0.105792031,0.348082602,0.140892804,0.267677814,1.215538621,2.005367994,21.02298927,76.39267731,85.99429321,33.67311859,3.204975605,0.678991914,0.400110304,0.276741117,0.287020206,0.210825279
1712665094026 ,0.185294002,0.309627414,0.102547392,0.337557286,0.900697947,2.713432789,18.34094048,75.722229,91.65477753,39.45714569,2.918777943,0.556441784,0.556429029,0.3058213,0.240872517,0.220692649
1712665094107 ,0.443693876,0.558510065,0.105248615,0.313891411,0.903633356,1.480680227,14.745224,51.75231171,57.98773575,24.35735321,2.598112106,0.87287885,0.388350785,0.194581568,0.199580938,0.226453602
1712665094186 ,0.296760708,0.533553779,0.774882138,1.0744524,1.360260487,1.88597846,17.06681252,51.43220901,54.74292755,21.90724564,4.849495888,1.989273667,0.667969823,0.407686472,1.139936328,0.84417057
1712665094267 ,0.291854084,0.417818636,0.427003771,0.618477941,1.076848149,1.283806086,15.67136765,51.31664276,61.04435349,29.63505745,5.397370338,1.913232565,0.423017383,0.362668306,0.727607548,0.586866915
1712665094346 ,0.260175109,0.369957268,0.261048287,0.471254528,0.966505289,2.218830347,17.49080276,46.39943695,49.30838013,22.78974342,4.652819157,1.442185998,0.381211042,0.215421349,0.554556489,0.401856035
1712665094423 ,0.383518785,0.421540827,0.195429116,0.357114553,0.928844571,2.550842762,11.71009827,24.67626953,30.57679939,16.0820694,2.956691027,1.244524717,0.332986474,0.14644137,0.93851018,0.685618222
1712665094504 ,0.363703519,0.420202851,0.579252243,0.952211142,2.09734273,4.630263329,16.85155869,28.80499649,29.9084053,17.47040558,4.501816273,1.482821703,0.827310681,0.307590961,0.654702902,0.450039208
1712665094587 ,0.525075912,0.519256413,0.304334164,0.744107723,2.448288918,5.171704769,12.30545044,17.27685928,20.02376366,11.5226078,2.891379356,0.999287367,0.570706964,0.213893652,0.515327811,0.543528616
1712665094662 ,0.953318655,1.077787995,0.187805131,0.474322855,1.753454208,3.297661781,7.384525299,11.4013443,15.17831421,11.72881222,4.295444489,1.816131115,0.574045539,0.197667032,0.340401322,0.919582605
1712665094742 ,1.407438397,1.242663145,0.159564316,0.37615943,1.481708527,2.076962948,7.950133324,22.13707924,28.05938148,14.54674339,2.548654318,1.133672714,0.511833549,0.18687132,2.905673027,2.258895874
1712665094826 ,0.751549065,0.682919025,0.353883892,0.338738441,1.550661683,4.866590977,16.89643097,31.55416489,34.44462585,17.29893875,2.312330246,1.188058734,0.349445701,0.25073871,1.606109381,1.285532355
1712665094907 ,0.394857913,0.412953883,0.224374264,0.384979725,1.201619864,3.565865517,16.2254982,42.96067047,49.78582382,22.88091469,2.798687935,1.418411255,0.637030244,0.163584799,1.205999017,0.990909398
1712665094985 ,0.298786938,0.320152014,0.163490474,0.393577278,0.981840909,2.823043346,13.88528156,30.75223541,30.4706974,12.87030602,1.951697111,1.216239929,0.370349079,0.189399585,0.726349831,0.574281871
1712665095066 ,0.323947787,0.332828224,0.285226732,0.297465086,1.122866273,3.261973143,24.43920898,50.39790726,40.85632324,11.66587162,1.779900908,1.092823148,0.441532075,0.260555029,0.477494687,0.400939286
1712665095166 ,0.264943033,0.266099662,0.207851768,0.212558791,1.073365092,2.041404963,19.81491089,54.37018585,54.32356262,19.18096542,1.30136168,0.956101298,0.366667569,0.257248998,0.469338477,0.300444931
1712665095242 ,0.316106021,0.396587133,0.157663837,0.223618001,0.958447099,1.967091322,15.2162571,39.70904541,36.19964981,15.58875561,3.680447578,0.613795638,0.337706387,0.255917579,0.371076524,0.217597783
1712665095323 ,0.271413624,0.272307277,0.110224769,0.220763221,0.915917456,1.443208694,10.81368065,29.60046768,32.6271019,15.77218437,3.283971786,0.958569646,0.378838599,0.259049624,0.290290594,0.271039724
1712665095405 ,0.211403236,0.425187409,0.120728008,0.189692855,0.69030416,1.269678593,15.94586563,45.48586273,47.22952271,18.76660347,1.885030746,0.890938103,0.37254712,0.188656926,0.271216214,0.156267345
1712665095487 ,0.280384839,0.406321466,0.243955225,0.288320601,1.43236351,1.692858219,11.18004227,24.61174583,29.39030075,13.30600166,2.580648422,0.867789865,0.252340198,0.144197851,0.777547598,0.735268354
1712665095566 ,0.269361019,0.324562728,0.332154453,0.311812758,1.250595808,2.400713682,9.733055115,25.32903481,27.95778084,11.28006172,1.500427246,0.547164083,0.303143322,0.278652459,0.599170983,0.595604897
1712665095645 ,0.206235707,0.252587825,0.290588617,0.358979344,1.232010841,2.116508961,7.78269577,24.06833649,25.67971039,9.252155304,1.4716537,1.11958909,0.445126474,0.340157896,0.466222316,0.433310151
1712665095725 ,0.258770943,0.275479317,0.242697284,0.246272311,1.300990105,1.246430993,11.6587925,36.2759552,42.3792572,17.24131966,2.19550252,2.029637814,0.730548739,0.304714561,0.319671392,0.283925056
1712665095806 ,0.320180297,0.588349938,0.678546131,0.710864902,1.527951956,2.844406605,11.13713455,37.86550903,40.54120636,18.15542603,4.932935715,1.19070673,0.76812911,0.540508032,0.412023455,0.472269207
1712665095884 ,0.205161557,0.360037506,0.375947773,0.472294271,1.319976449,2.556135654,13.21891022,49.60536957,56.0108223,22.6978302,3.693913698,1.162419081,0.474164486,0.463363618,0.407027721,0.33104372
1712665095961 ,0.686960399,1.07276237,0.247454852,0.295911968,0.7286129,2.505378008,11.83630753,47.80767059,54.42580795,20.87438202,2.339716196,0.876744866,0.473522544,0.335428625,0.392228484,0.315870613
1712665096044 ,0.76714015,0.9904899,0.187062889,0.429258555,0.562045634,3.515238285,22.92661476,66.79226685,67.08310699,23.21020126,2.327471972,0.604795337,0.349416316,0.253097624,0.239592209,0.296892405
1712665096124 ,0.578689158,0.668240428,0.143938839,0.475812435,1.082337976,3.464099407,21.46829796,58.7532692,56.78629684,17.61053085,2.81622076,0.871971428,0.293814003,0.189430267,0.194802254,0.255587339
1712665096206 ,0.470385671,0.375113487,0.131240159,0.394874483,1.142718315,2.293521166,19.80372238,65.02619934,72.19553375,29.10711479,3.495464087,0.780793071,0.478689343,0.275728106,0.266648948,0.266884983
1712665096287 ,0.495006382,0.562400579,0.403963029,0.539787292,0.847759962,4.506064415,25.34414101,60.93041229,59.43297577,22.46924591,3.03709197,0.708063483,0.596647084,0.343539566,0.284402698,0.275538146
1712665096370 ,0.352155119,0.379863262,0.262250721,0.391859859,1.207892656,2.875672817,14.66871262,40.17783356,43.39043808,17.97011566,4.14942646,1.317577481,0.916253567,0.279352844,0.448711574,0.266204655
1712665096467 ,0.455456614,0.720113993,0.300703228,0.535125971,1.002198935,2.35193944,22.6294899,56.91677094,55.35140991,19.6764946,3.607125759,1.059322476,0.625456452,0.290991843,0.436042607,0.520818174
1712665096549 ,0.425891221,0.574057102,0.217256963,0.496494055,1.17923975,1.658186913,15.99021053,46.54666519,47.1346817,15.80270767,2.932200432,0.856337368,0.617884159,0.222748026,0.436660409,0.29717502
1712665096627 ,0.376496375,0.492318541,0.128578514,0.414406657,0.766521454,1.999171138,11.44271278,29.60698128,27.94960976,10.37328148,3.869095087,0.502552927,0.431325227,0.158844531,0.429272294,0.278139532
1712665096706 ,0.333145201,0.357168823,0.201932386,0.454578698,0.818104625,1.748451471,9.605239868,19.42054749,19.10132217,8.319055557,2.445063591,0.535469651,0.357251674,0.193610221,0.440935373,0.253789604
1712665096783 ,0.247506917,0.399316251,0.531308472,0.918644786,1.635496855,2.1357162,9.126531601,17.84058762,13.62029171,15.74027634,11.44263077,5.124965668,1.428808808,0.243391246,0.437604606,0.306820333
1712665096870 ,0.457725078,0.3753016,0.416446269,0.870397806,1.25930953,1.546162605,5.997538567,11.7011013,9.084089279,8.890027046,6.991330147,3.634912491,1.081244469,0.450294256,0.529428244,0.267864347
1712665096950 ,0.393754929,0.360116959,1.944920182,4.334684372,7.480940819,14.32662201,21.80033875,23.66374969,15.8088026,7.667401314,5.255438328,2.866817236,0.870186567,0.534662604,0.368399262,0.253682584
1712665097030 ,0.491795421,0.551898599,1.259061217,2.591927052,3.949239492,9.355344772,18.73594093,22.97043991,20.89674759,10.88094711,3.624254942,1.896944642,0.811922193,0.30179438,0.384140491,0.377932847
1712665097106 ,0.549371004,0.650449872,0.655961037,1.394228935,2.338670254,5.166972637,14.30516052,29.11133766,29.26978493,11.5942173,2.591975689,1.248946667,0.43810153,0.18801406,0.348988116,0.40822643
1712665097186 ,0.334604234,0.421941668,0.463026434,1.112464905,1.506885648,3.169257402,14.68555641,31.65749741,25.41573334,9.405983925,2.496043682,2.990167379,1.324413896,0.564258873,0.373051643,0.348414361
1712665097266 ,0.286458164,0.410045534,0.405578256,1.274324179,2.976276398,5.655335426,11.26694965,42.23618698,44.72738266,16.62294197,1.976057291,2.015582561,0.769866943,0.418547213,0.621651232,0.494308174
1712665097346 ,0.272777736,0.35935533,0.266277194,0.7602157,1.828869462,4.024701118,12.43275452,46.04796219,48.91950226,17.16530228,1.841557384,1.35897994,0.505677283,0.289657772,0.485426366,0.324988604
1712665097423 ,0.270945102,0.354083687,0.194021016,0.489975512,1.511198521,2.397494793,12.65380001,47.12390137,51.03929138,17.9133873,1.49480176,1.170307279,0.513819695,0.263603806,0.426359355,0.316741288
1712665097503 ,0.275884986,0.26938346,0.116934568,0.375278085,1.041292548,2.658500671,14.0056591,53.97377777,60.37599945,22.39266968,1.52677083,1.161483169,0.311366737,0.23860833,0.516239703,0.29004851
1712665097587 ,0.163850456,0.400164664,0.113107994,0.280347645,1.139114141,1.648012161,15.2064333,55.73506165,61.47548676,22.44737244,0.92854929,1.025916338,0.379840851,0.202074558,0.536367893,0.284880042
1712665097686 ,0.23500891,0.288970351,0.103242479,0.225627929,0.944647074,2.143748522,15.77556992,57.35687256,62.68802643,22.44933701,1.392589331,1.017932653,0.257422447,0.177666187,0.393957913,0.229441732
1712665097766 ,0.342510432,0.542792678,0.132720917,0.233424991,1.04290843,1.599923372,15.51642418,56.8771019,62.98913956,23.10043144,0.821666598,0.872922063,0.405373544,0.217253521,0.400723994,0.373845994
1712665097845 ,0.216715962,0.42963925,0.130125999,0.223887131,0.928570867,2.000659466,15.12045193,56.4587326,62.64909363,22.82327271,1.292657614,0.963186324,0.25200069,0.202268362,0.446913123,0.221768975
1712665097925 ,0.165940791,0.342854559,0.100046366,0.182036668,0.972110808,1.892013073,14.74180794,55.53090668,62.01115036,22.99222565,0.962203026,0.857410431,0.353272676,0.210922867,0.401637256,0.206486672
1712665098005 ,0.093066424,0.403193682,0.08420904,0.198646143,0.969797492,1.946870208,14.98714447,55.78686905,61.83084869,22.54233932,1.31043911,0.864952505,0.278455794,0.180203944,0.487924814,0.414731085
1712665098086 ,0.130624861,0.372792065,0.110238753,0.216038242,0.884577036,2.117672205,15.59093952,57.2587204,62.99664688,22.79487038,1.148822069,0.888530374,0.311270714,0.183707789,0.384999275,0.233806625
1712665098163 ,0.191888392,0.360508949,0.14825955,0.216981381,0.967688441,1.823885798,16.12015152,58.63450241,64.47415161,23.29089737,1.249363422,0.877949834,0.354367346,0.201160192,0.635543704,0.238125175
1712665098242 ,0.245676875,0.331539392,0.107334122,0.184083059,0.866053641,2.249427557,16.23140335,60.41585541,66.74874878,24.27969742,1.292627811,0.900333405,0.359687209,0.218171299,0.444140732,0.36005947
1712665098326 ,0.518680573,0.461181939,0.097454943,0.213621169,1.044059753,1.718200922,17.61440086,63.74152374,69.96990967,25.40494728,1.182817698,0.903589249,0.389797866,0.218359083,0.692470074,0.546146154
1712665098406 ,0.377636522,0.316937834,0.078745492,0.215882823,0.787650943,2.408883333,17.76867485,65.42483521,71.90715027,25.90650368,1.519836307,0.966230333,0.288921207,0.196249142,0.447528511,0.342379928
1712665098486 ,0.271069109,0.321254253,0.136178821,0.221982554,1.033999562,1.680989623,18.0032692,65.94558716,73.03004456,26.70490074,1.073578119,0.878510594,0.42781651,0.226186097,0.381506532,0.199649364
1712665098566 ,0.310556501,0.374952465,0.116989896,0.187702298,0.804449677,2.378439903,17.24211502,65.23924255,72.74320221,26.62526321,1.404916167,0.972115397,0.27656287,0.220396176,0.404458046,0.244194552
1712665098646 ,0.208616391,0.281086415,0.132199347,0.209960267,1.006642938,1.728000283,18.04027939,66.21353912,73.03609467,26.5776329,0.875866711,0.890673101,0.416959256,0.247478455,0.271032661,0.199346125
1712665098729 ,0.259958595,0.380280524,0.100031085,0.231833845,0.832649648,2.388254881,18.20550537,67.82484436,74.94844055,27.20166206,1.449832678,0.942453742,0.233481392,0.236086965,0.177474424,0.209032148
